Year,Country,Region,Income_Group,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Overall_Score
2020,ESP,EU + EFTA + North America,4,0.737834243,0.732074744,0.709563833,0.785971317,0.820510218,0.702903648,0.669182071,0.668898718,0.728367349
2020,LKA,South Asia,3,0.554319674,0.470288245,0.508298191,0.538798043,0.707205161,0.473639805,0.449427252,0.444647103,0.518327934
2020,KNA,Latin America & Caribbean,4,0.61763707,0.640244721,0.440425113,0.698906506,0.776033811,0.608891505,0.687586851,0.58846516,0.632273842
2020,LCA,Latin America & Caribbean,3,0.59269533,0.635881766,0.494952902,0.661831972,0.74311482,0.596320837,0.679972421,0.548235393,0.61912568
2020,VCT,Latin America & Caribbean,3,0.617269022,0.697168548,0.523052249,0.700131335,0.750652879,0.567391295,0.635377529,0.605630377,0.637084154
2020,SUR,Latin America & Caribbean,3,0.48276813,0.450036858,0.391450088,0.552531574,0.646254915,0.469118031,0.493724397,0.520338204,0.500777774
2020,SWE,EU + EFTA + North America,4,0.871401337,0.908017702,0.859373528,0.866473835,0.9207593,0.844028656,0.823026464,0.800843132,0.861740494
2020,TZA,Sub-Saharan Africa,1,0.51051977,0.421099798,0.384903671,0.433462425,0.689067211,0.443997097,0.496064259,0.381410985,0.470065652
2020,THA,East Asia & Pacific,3,0.482514916,0.489916799,0.506302726,0.48787974,0.71115428,0.467078928,0.478808332,0.433943547,0.507199908
2020,TGO,Sub-Saharan Africa,1,0.355772528,0.428573156,0.300232777,0.460069246,0.733266675,0.48822975,0.478482641,0.35761316,0.450279992
2020,TTO,Latin America & Caribbean,4,0.56135349,0.487561708,0.55966169,0.587861623,0.676629165,0.512826176,0.583979221,0.324449421,0.536790312
2020,TUN,Middle East & North Africa,2,0.609266147,0.485245739,0.491646507,0.569380856,0.684711814,0.534040708,0.501957955,0.416105194,0.536544365
2020,TUR,Eastern Europe & Central Asia,3,0.299722984,0.472734348,0.420124122,0.317602568,0.689103194,0.414137129,0.443294606,0.377335689,0.42925683
2020,UGA,Sub-Saharan Africa,1,0.39985034,0.257992583,0.401790514,0.366010869,0.591429297,0.420476118,0.429496737,0.310500491,0.397193369
2020,UKR,Eastern Europe & Central Asia,2,0.463708252,0.33063436,0.566084492,0.605290408,0.752195521,0.433698727,0.537210915,0.362843084,0.50645822
2020,ARE,Middle East & North Africa,4,0.556856948,0.79867379,0.36047895,0.459478567,0.91447512,0.725126492,0.675309515,0.674276878,0.645584532
2020,GBR,EU + EFTA + North America,4,0.823501852,0.823137788,0.789944878,0.793316235,0.837228617,0.808592918,0.710586449,0.724032156,0.788792612
2020,USA,EU + EFTA + North America,4,0.713318338,0.737271983,0.775830335,0.720548565,0.81216251,0.711640285,0.624024328,0.631382138,0.71577231
2020,URY,Latin America & Caribbean,4,0.756569591,0.729449797,0.716439162,0.778908069,0.69486138,0.698022375,0.740838648,0.564455901,0.709943115
2020,UZB,Eastern Europe & Central Asia,2,0.332924263,0.403022486,0.331331408,0.4102184,0.901620756,0.442056131,0.510097461,0.442387676,0.471707323
2020,VEN,Latin America & Caribbean,3,0.17343991,0.308997263,0.275722394,0.310612576,0.484252234,0.196578651,0.274015227,0.12918935,0.269100951
2020,VNM,East Asia & Pacific,2,0.452708664,0.419506809,0.462318954,0.455585398,0.767050128,0.454231976,0.463196667,0.458664617,0.491657902
2020,ZMB,Sub-Saharan Africa,2,0.455034174,0.380362718,0.382505052,0.419483673,0.692350147,0.426098385,0.468625007,0.408091228,0.454068798
2020,ZWE,Sub-Saharan Africa,2,0.3254815,0.316541145,0.317333697,0.338561015,0.67424425,0.359318916,0.447931088,0.365538324,0.393118742
2021,AFG,South Asia,1,0.422912924,0.296204251,0.392979365,0.401684442,0.296049599,0.360464144,0.345449254,0.306809563,0.352819193
2021,ALB,Eastern Europe & Central Asia,3,0.427894957,0.36812511,0.468725503,0.577106958,0.779149535,0.434221169,0.472583102,0.40478254,0.491573609
2021,DZA,Middle East & North Africa,2,0.475444127,0.44668872,0.353974239,0.447245616,0.75449854,0.4819735,0.550387175,0.425418711,0.491953829
2021,AGO,Sub-Saharan Africa,2,0.428917822,0.435283102,0.388427445,0.387073229,0.573123088,0.425325638,0.435200911,0.347894984,0.427655777
2021,ATG,Latin America & Caribbean,4,0.608020508,0.594525888,0.539113558,0.702043161,0.782951663,0.63271492,0.679421088,0.530887499,0.633709786
2021,ARG,Latin America & Caribbean,3,0.572029951,0.483132248,0.616876902,0.688292352,0.618620821,0.498297046,0.567994331,0.421863528,0.558388397
2021,AUS,East Asia & Pacific,4,0.81209605,0.805587246,0.802399153,0.777880848,0.872336853,0.811467909,0.741619441,0.724256177,0.79345546
2021,AUT,EU + EFTA + North America,4,0.845620387,0.817470747,0.704548591,0.85422092,0.906972734,0.816550109,0.750275482,0.803718836,0.812422226
2021,BHS,Latin America & Caribbean,4,0.621849528,0.638798206,0.518200051,0.679896156,0.740784326,0.503661178,0.565194526,0.59528319,0.607958395
2021,BGD,South Asia,2,0.373831242,0.350915539,0.417754991,0.307816475,0.626596292,0.401020391,0.378758392,0.317731144,0.396803058
2021,BRB,Latin America & Caribbean,4,0.643730763,0.686606305,0.529301244,0.729329105,0.782207792,0.620868231,0.635108567,0.578325704,0.650684714
2021,BLR,Eastern Europe & Central Asia,3,0.273630538,0.513224993,0.333860614,0.408912125,0.804986001,0.464881156,0.574925992,0.43202793,0.475806169
2021,BEL,EU + EFTA + North America,4,0.826967126,0.804569557,0.782457401,0.841418955,0.812232049,0.808667638,0.762185505,0.695634457,0.791766586
2021,BLZ,Latin America & Caribbean,3,0.438735198,0.426625736,0.439507227,0.510424527,0.700420998,0.414126476,0.523207819,0.371542459,0.478073805
2021,BEN,Sub-Saharan Africa,2,0.503807223,0.383916979,0.388090457,0.527471445,0.770523421,0.475326103,0.417149348,0.418212271,0.485562156
2021,BOL,Latin America & Caribbean,2,0.374183023,0.272784096,0.427301506,0.468323374,0.590565599,0.405444443,0.334347903,0.220830088,0.386722504
2021,BIH,Eastern Europe & Central Asia,3,0.453741949,0.424816344,0.467496438,0.589707679,0.775872416,0.483461361,0.468529939,0.463455953,0.51588526
2021,BWA,Sub-Saharan Africa,3,0.597764264,0.583569233,0.480926921,0.577309679,0.711136695,0.601750224,0.598265974,0.578730106,0.591181637
2021,BRA,Latin America & Caribbean,3,0.50948793,0.434825597,0.603244521,0.480046423,0.643892162,0.486247209,0.518228273,0.325105779,0.500134737
2021,BGR,EU + EFTA + North America,3,0.464416714,0.440526087,0.555405068,0.596457586,0.774381913,0.518896537,0.538221008,0.442858831,0.541395468
2021,BFA,Sub-Saharan Africa,1,0.56613679,0.433426499,0.482835097,0.560434656,0.557865117,0.489173504,0.455587709,0.487580469,0.50412998
2021,KHM,East Asia & Pacific,2,0.278986575,0.232011507,0.255566126,0.331372651,0.669409387,0.268997926,0.254442375,0.254408525,0.318149384
2021,CMR,Sub-Saharan Africa,2,0.362256989,0.246277422,0.319032614,0.362106681,0.479355594,0.401756432,0.393118889,0.250792989,0.351837201
2021,CAN,EU + EFTA + North America,4,0.821940877,0.824199202,0.79517565,0.815907935,0.904033825,0.8049705,0.697706728,0.732532668,0.799558423
2021,CHL,Latin America & Caribbean,4,0.715991786,0.69000322,0.703714674,0.715857918,0.669106035,0.636936179,0.630796975,0.549880906,0.664035962
2021,CHN,East Asia & Pacific,3,0.3115792,0.530319967,0.384989801,0.26785788,0.810700759,0.485963018,0.518479315,0.44716369,0.469631704
2021,COL,Latin America & Caribbean,3,0.526651611,0.390776329,0.620910764,0.506800728,0.563489675,0.518322601,0.472720196,0.315785095,0.489432125
2021,COD,Sub-Saharan Africa,1,0.399969209,0.163817484,0.334979257,0.412572665,0.481129774,0.348440357,0.355497463,0.272110727,0.346064617
2021,COG,Sub-Saharan Africa,2,0.383447432,0.308196734,0.35771651,0.395667552,0.630836033,0.476835333,0.440412959,0.351507493,0.418077506
2021,CRI,Latin America & Caribbean,3,0.763024996,0.650615916,0.696209877,0.781111439,0.686731636,0.668081411,0.602625666,0.569270813,0.677208969
2021,CIV,Sub-Saharan Africa,2,0.376147264,0.350056885,0.37102402,0.445881027,0.67894933,0.500630448,0.499070979,0.35528849,0.447131055
2021,HRV,EU + EFTA + North America,4,0.563683307,0.55502862,0.602922046,0.671330769,0.845617396,0.567400274,0.567293245,0.491626641,0.608112787
2021,CYP,EU + EFTA + North America,4,0.658075443,0.676264454,0.612019064,0.718320005,0.811345258,0.651102454,0.634792432,0.701929227,0.682981042
2021,CZE,EU + EFTA + North America,4,0.724761179,0.648706166,0.677841039,0.788111828,0.893888692,0.708403444,0.674841775,0.708800509,0.728169329
2021,DNK,EU + EFTA + North America,4,0.942958276,0.950645054,0.874439472,0.919774043,0.924135138,0.888239539,0.862407344,0.83263715,0.899404502
2021,DMA,Latin America & Caribbean,3,0.531727851,0.597355467,0.50481579,0.616929851,0.738133701,0.52522671,0.562863253,0.556518153,0.579196347
2021,DOM,Latin America & Caribbean,3,0.472206665,0.393780764,0.533954881,0.574681144,0.637262429,0.413231783,0.435894468,0.362969879,0.477997752
2021,ECU,Latin America & Caribbean,3,0.496124103,0.408547419,0.509346747,0.521023908,0.62204539,0.477978456,0.487925367,0.355327469,0.484789857
2021,EGY,Middle East & North Africa,2,0.235113153,0.379109984,0.22316384,0.244112866,0.625729264,0.361761745,0.374761118,0.339859764,0.347951467
2021,SLV,Latin America & Caribbean,2,0.468847609,0.361272233,0.507480795,0.504611243,0.670820922,0.50204802,0.504648222,0.29687905,0.477076012
2021,EST,EU + EFTA + North America,4,0.828958806,0.798992818,0.802279793,0.81687462,0.894125646,0.793666306,0.802420351,0.716284978,0.806700415
2021,ETH,Sub-Saharan Africa,1,0.383601334,0.45724182,0.325677739,0.325964191,0.61434296,0.375966818,0.427406064,0.348427562,0.407328561
2021,FIN,EU + EFTA + North America,4,0.919569713,0.89205878,0.866166748,0.899564492,0.918223413,0.869281633,0.820543617,0.836859165,0.877783445
2021,FRA,EU + EFTA + North America,4,0.720765199,0.741434213,0.76106587,0.71121505,0.760730728,0.759505539,0.698401448,0.613016393,0.720766805
2021,GMB,Sub-Saharan Africa,1,0.586181927,0.465169835,0.368668027,0.518904048,0.701974235,0.371756677,0.502100651,0.386414052,0.487646182
2021,GEO,Eastern Europe & Central Asia,3,0.541980764,0.676363764,0.588378226,0.625793547,0.785751959,0.560470222,0.53683476,0.527324455,0.605362212
2021,DEU,EU + EFTA + North America,4,0.85973959,0.827428977,0.795925823,0.852512788,0.891453039,0.855858998,0.843713392,0.789639551,0.83953402
2021,GHA,Sub-Saharan Africa,2,0.661900312,0.388668564,0.4938474,0.584921267,0.723460082,0.538225522,0.573393499,0.463057851,0.553434312
2021,GRC,EU + EFTA + North America,4,0.67729147,0.559627016,0.605878934,0.648365499,0.711308,0.565179522,0.595761625,0.495144197,0.607319533
2021,GRD,Latin America & Caribbean,3,0.568599427,0.657877193,0.44011428,0.626937601,0.765726937,0.559631643,0.614845657,0.500145929,0.591734833
2021,GTM,Latin America & Caribbean,3,0.516946569,0.33114851,0.510590241,0.532144854,0.590643739,0.416398212,0.355404183,0.293127716,0.443300503
2021,GIN,Sub-Saharan Africa,1,0.383649443,0.269045684,0.364665392,0.489335135,0.718680194,0.362189852,0.411456318,0.306536709,0.413194841
2021,GUY,Latin America & Caribbean,3,0.543656026,0.44908212,0.439495876,0.563572155,0.626223791,0.453973948,0.52599054,0.396338228,0.499791585
2021,HTI,Latin America & Caribbean,1,0.386943226,0.277941824,0.379552728,0.434316438,0.529290962,0.311091357,0.412195372,0.281818343,0.376643781
2021,HND,Latin America & Caribbean,2,0.329733804,0.309661145,0.423938365,0.406306174,0.65455194,0.372732264,0.397474294,0.253212399,0.393451298
2021,HKG,East Asia & Pacific,4,0.606580211,0.846223563,0.725843094,0.61089995,0.93076589,0.808347039,0.748072745,0.707044413,0.747972113
2021,HUN,EU + EFTA + North America,4,0.386851059,0.494920202,0.443948128,0.559380173,0.904384647,0.461046957,0.451115778,0.461251359,0.520362288
2021,IND,South Asia,2,0.588158347,0.404110124,0.604394396,0.487034209,0.595911662,0.484118867,0.439096905,0.389236991,0.499007688
2021,IDN,East Asia & Pacific,3,0.674482865,0.399067435,0.537088174,0.50619439,0.680659695,0.551085184,0.449706158,0.383856455,0.522767545
2021,IRN,Middle East & North Africa,3,0.353666268,0.402419079,0.276946496,0.216899457,0.742141934,0.448068463,0.539456242,0.358365248,0.417245398
2021,IRL,EU + EFTA + North America,4,0.823467755,0.803636451,0.803409445,0.819368212,0.943538895,0.807867414,0.741061009,0.724804546,0.808394216
2021,ITA,EU + EFTA + North America,4,0.706185298,0.636485768,0.627129328,0.732582159,0.754910936,0.613384579,0.56161733,0.639459449,0.658969356
2021,JAM,Latin America & Caribbean,3,0.639581678,0.545207023,0.560902935,0.629124719,0.631649528,0.552875414,0.533823937,0.47694322,0.571263557
2021,JPN,East Asia & Pacific,4,0.723810134,0.820661564,0.702338496,0.784007069,0.922147712,0.793623093,0.771069198,0.769842031,0.785937412
2021,JOR,Middle East & North Africa,3,0.45555127,0.58878293,0.399965266,0.481681016,0.760819983,0.550336589,0.608757155,0.555414493,0.550163588
2021,KAZ,Eastern Europe & Central Asia,3,0.428864912,0.487150023,0.462391419,0.446987724,0.787278779,0.521695731,0.616418245,0.447568723,0.524794444
2021,KEN,Sub-Saharan Africa,2,0.479588494,0.271296369,0.489969575,0.465344445,0.552097204,0.434076136,0.471205837,0.390587738,0.444270725
2021,KOR,East Asia & Pacific,4,0.712895405,0.667117606,0.707674518,0.75367565,0.834451971,0.73508215,0.766196106,0.706442697,0.735442013
2021,XKX,Eastern Europe & Central Asia,3,0.525403921,0.463171956,0.549488268,0.592172442,0.823924232,0.471212543,0.478328299,0.465174074,0.546109467
2021,KGZ,Eastern Europe & Central Asia,2,0.448671743,0.29968204,0.523935081,0.479158991,0.762701511,0.4270746,0.473291448,0.316935313,0.466431341
2021,LVA,EU + EFTA + North America,4,0.703177118,0.662557252,0.735661971,0.753467933,0.833424603,0.713499296,0.662803042,0.65061402,0.714400654
2021,LBN,Middle East & North Africa,3,0.490100721,0.358572597,0.423676408,0.473245137,0.643428692,0.437507229,0.423571608,0.352915004,0.450377174
2021,LBR,Sub-Saharan Africa,1,0.502770886,0.312626797,0.444694752,0.511873312,0.600854619,0.42344874,0.425504957,0.307628657,0.44117534
2021,LTU,EU + EFTA + North America,4,0.753145239,0.691534832,0.734041841,0.746744732,0.888179224,0.739682166,0.782596587,0.676758602,0.751585403
2021,LUX,EU + EFTA + North America,4,0.822429852,0.866109947,0.787708995,0.852294125,0.931694302,0.847464839,0.785907448,0.728555583,0.827770636
2021,MDG,Sub-Saharan Africa,1,0.441145964,0.269229462,0.46163888,0.463790183,0.706556187,0.382214497,0.447400102,0.328162093,0.437517171
2021,MWI,Sub-Saharan Africa,1,0.575019511,0.425876935,0.450808866,0.577656243,0.687131378,0.467855641,0.56109917,0.443053277,0.523562628
2021,MYS,East Asia & Pacific,3,0.567877677,0.576240427,0.40799717,0.509735878,0.784518294,0.56832725,0.635194462,0.547974651,0.574733226
2021,MLI,Sub-Saharan Africa,1,0.447121569,0.32117068,0.454721087,0.514185738,0.47982377,0.480557421,0.418194131,0.293610283,0.426173085
2021,MLT,EU + EFTA + North America,4,0.651256918,0.681892456,0.633465767,0.733480071,0.92425615,0.583295026,0.60984944,0.6315068,0.681125329
2021,MRT,Sub-Saharan Africa,2,0.336966316,0.295131617,0.288374116,0.400493375,0.639072928,0.279750422,0.386646706,0.292887129,0.364915326
2021,MUS,Sub-Saharan Africa,4,0.589614746,0.580653785,0.516451767,0.634455803,0.755084517,0.624440876,0.625563367,0.543790805,0.608756958
2021,MEX,Latin America & Caribbean,3,0.446205341,0.261877886,0.600576928,0.491512518,0.531913006,0.438641095,0.369234015,0.285041875,0.428125333
2021,MDA,Eastern Europe & Central Asia,2,0.472844408,0.355106176,0.568768385,0.558326609,0.809771431,0.447504975,0.497142883,0.385285433,0.511843787
2021,MNG,East Asia & Pacific,2,0.54303877,0.4341917,0.495902378,0.581625816,0.758717279,0.500461654,0.549554964,0.489149985,0.544080318
2021,MAR,Middle East & North Africa,2,0.510463073,0.421696079,0.430641402,0.434653928,0.675837638,0.531870833,0.532611302,0.357527868,0.486912765
2021,MOZ,Sub-Saharan Africa,1,0.416890825,0.363511207,0.371446189,0.405035666,0.486277302,0.403427525,0.441353488,0.323060812,0.401375377
2021,MMR,East Asia & Pacific,2,0.387275214,0.436618476,0.356974415,0.267771191,0.638933191,0.445753016,0.345243979,0.259952866,0.392315294
2021,NAM,Sub-Saharan Africa,3,0.667576054,0.521105417,0.576309555,0.653571198,0.747669988,0.585970982,0.641742315,0.551974571,0.61824001
2021,NPL,South Asia,2,0.585272139,0.408907907,0.515035085,0.509609553,0.730113563,0.509387544,0.462890548,0.436821212,0.519754694
2021,NLD,EU + EFTA + North America,4,0.851927486,0.873345773,0.82345185,0.843320687,0.848019486,0.846052198,0.83346135,0.746928339,0.833313396
2021,NZL,East Asia & Pacific,4,0.859730283,0.877347868,0.819394871,0.817530445,0.890752311,0.860777114,0.783273452,0.739361645,0.831020999
2021,NIC,Latin America & Caribbean,2,0.245452839,0.324391022,0.375270701,0.337569773,0.713896691,0.391884191,0.362543872,0.281423987,0.379054134
2021,NER,Sub-Saharan Africa,1,0.39019188,0.39802298,0.360336904,0.476344991,0.616858077,0.472019928,0.450089127,0.365096746,0.441120079
2021,NGA,Sub-Saharan Africa,2,0.501131228,0.316668424,0.415464099,0.426154796,0.337109129,0.426557487,0.479887874,0.395999561,0.412371575
2021,MKD,Eastern Europe & Central Asia,3,0.46997044,0.45096516,0.495167355,0.591830977,0.790502489,0.469795463,0.52694688,0.453830191,0.531126119
2021,NOR,EU + EFTA + North America,4,0.940633263,0.94126994,0.886341427,0.910871566,0.931112024,0.882446065,0.85453417,0.847242643,0.899306387
2021,PAK,South Asia,2,0.474843516,0.30870498,0.419762761,0.37537986,0.369779869,0.393758583,0.404760504,0.346122234,0.386639038
2021,PAN,Latin America & Caribbean,4,0.531519335,0.413339806,0.5836435,0.63236441,0.665762694,0.512572645,0.471557209,0.333025627,0.517973153
2021,PRY,Latin America & Caribbean,3,0.49331979,0.300262656,0.577128471,0.532100799,0.708881509,0.472991288,0.443949932,0.27967435,0.4760386
2021,PER,Latin America & Caribbean,3,0.598081381,0.320275991,0.539794088,0.61363277,0.60840343,0.484768272,0.429011735,0.320492174,0.48930748
2021,PHL,East Asia & Pacific,2,0.480126607,0.440186889,0.500095862,0.39296947,0.627063098,0.480558582,0.452462763,0.312869741,0.460791626
2021,POL,EU + EFTA + North America,4,0.542924703,0.719800945,0.592827654,0.611244759,0.856259504,0.610530836,0.612225991,0.584332413,0.641268351
2021,PRT,EU + EFTA + North America,4,0.783350103,0.720686872,0.659256632,0.771182273,0.788473602,0.60756458,0.677183755,0.590807172,0.699813124
2021,ROU,EU + EFTA + North America,4,0.611402704,0.552064779,0.616016851,0.673293332,0.828948567,0.575415316,0.633520971,0.528411197,0.627384215
2021,RUS,Eastern Europe & Central Asia,3,0.346092436,0.42212496,0.485813312,0.424149027,0.696710834,0.481512207,0.531274853,0.310049424,0.462215882
2021,RWA,Sub-Saharan Africa,1,0.61525314,0.648490832,0.588334698,0.504544505,0.819297358,0.593541636,0.657519742,0.534945233,0.620240893
2021,SEN,Sub-Saharan Africa,2,0.567816516,0.542956726,0.433312615,0.601695124,0.707033931,0.554612899,0.55989374,0.465951077,0.554159078
2021,SRB,Eastern Europe & Central Asia,3,0.37768231,0.432409409,0.458758948,0.55682918,0.770516494,0.465183701,0.496707194,0.391146016,0.493654156
2021,SLE,Sub-Saharan Africa,1,0.494873586,0.358445718,0.378058583,0.508570138,0.669767717,0.359782655,0.421128775,0.356594523,0.443402712
2021,SGP,East Asia & Pacific,4,0.669408794,0.909081196,0.62528346,0.674040422,0.931308397,0.864032386,0.796163273,0.779724072,0.78113025
2021,SVK,EU + EFTA + North America,4,0.680586012,0.509266242,0.689448149,0.733237083,0.90018985,0.648454499,0.573034195,0.572207991,0.663303003
2021,SVN,EU + EFTA + North America,4,0.6522394,0.657375107,0.650879049,0.755753761,0.897122389,0.647856549,0.646024876,0.552924539,0.682521959
2021,ZAF,Sub-Saharan Africa,3,0.630179009,0.479371919,0.632556659,0.640818914,0.61250379,0.550958544,0.607964624,0.516942433,0.583911986
2021,ESP,EU + EFTA + North America,4,0.727527654,0.736035069,0.70191496,0.796878775,0.823286969,0.705108071,0.66770791,0.672863723,0.728915391
2021,LKA,South Asia,2,0.537896469,0.491922598,0.517459753,0.531205143,0.560697327,0.49673589,0.450524779,0.433798824,0.502530098
2021,KNA,Latin America & Caribbean,4,0.606140458,0.64936045,0.450655705,0.696788512,0.771001235,0.613026619,0.666099285,0.593921797,0.630874257
2021,LCA,Latin America & Caribbean,3,0.587698944,0.633118103,0.483148774,0.673342314,0.746951741,0.589099768,0.69294891,0.543678413,0.618748371
2021,VCT,Latin America & Caribbean,3,0.60486882,0.689727787,0.520897462,0.709264529,0.757445421,0.553441335,0.631437828,0.618116153,0.635649917
2021,SDN,Sub-Saharan Africa,1,0.445637863,0.399886114,0.404908669,0.376740674,0.641213074,0.356141092,0.398643714,0.372993894,0.424520637
2021,SUR,Latin America & Caribbean,3,0.479144788,0.44220742,0.378015503,0.528754444,0.643884972,0.450356828,0.484524942,0.522513999,0.491175362
2021,SWE,EU + EFTA + North America,4,0.867707119,0.904813667,0.858819258,0.86673732,0.924522106,0.84141214,0.831176504,0.799173384,0.861795187
2021,TZA,Sub-Saharan Africa,2,0.505815978,0.417295486,0.370343782,0.434046165,0.685728351,0.442945703,0.479341514,0.384589381,0.465013295
2021,THA,East Asia & Pacific,3,0.463150216,0.467490429,0.489377857,0.472643834,0.710945647,0.458825649,0.479256256,0.426822628,0.496064065
2021,TGO,Sub-Saharan Africa,1,0.363760844,0.433532906,0.300128139,0.457592532,0.741394822,0.49198401,0.486412364,0.361375965,0.454522698
2021,TTO,Latin America & Caribbean,4,0.558022349,0.494284876,0.555751589,0.589999626,0.662710281,0.507990006,0.584715109,0.319737207,0.53415138
2021,TUN,Middle East & North Africa,2,0.596769885,0.479716939,0.495467405,0.553926969,0.669445637,0.515264994,0.499781438,0.418052275,0.528553193
2021,TUR,Eastern Europe & Central Asia,3,0.284442594,0.458685838,0.399422133,0.314622384,0.697518738,0.405193752,0.433103856,0.355191065,0.418522545
2021,UGA,Sub-Saharan Africa,1,0.395814648,0.260779145,0.384015871,0.357576278,0.591988457,0.421402091,0.4135713,0.32499366,0.393767681
2021,UKR,Eastern Europe & Central Asia,2,0.468815576,0.325825367,0.565281117,0.606233116,0.754107055,0.442526658,0.541170763,0.373513165,0.509684102
2021,ARE,Middle East & North Africa,4,0.558256883,0.801317361,0.352010907,0.4509087,0.914501889,0.705828393,0.659290765,0.674276878,0.639548972
2021,GBR,EU + EFTA + North America,4,0.813522021,0.822822409,0.790700674,0.804585036,0.831862327,0.798766782,0.707833066,0.713106497,0.785399852
2021,USA,EU + EFTA + North America,4,0.68137631,0.721540212,0.753777377,0.664002717,0.808946445,0.713539048,0.619260862,0.597409449,0.694981552
2021,URY,Latin America & Caribbean,4,0.761539041,0.729249706,0.723933099,0.790125072,0.698530666,0.711761102,0.732023056,0.563733171,0.713861864
2021,UZB,Eastern Europe & Central Asia,2,0.379968215,0.457405876,0.365556595,0.437959252,0.897614739,0.439907224,0.501089675,0.44785371,0.490919411
2021,VEN,Latin America & Caribbean,3,0.172642602,0.293885495,0.27977233,0.291846841,0.504772912,0.189400862,0.267489795,0.120682179,0.265061627
2021,VNM,East Asia & Pacific,2,0.453357279,0.412005564,0.461561163,0.454374867,0.771140025,0.44225694,0.458294393,0.457750508,0.488842593
2021,ZMB,Sub-Saharan Africa,2,0.429642433,0.364137275,0.381360848,0.40550567,0.678249665,0.426859138,0.457423141,0.404152512,0.443416335
2021,ZWE,Sub-Saharan Africa,2,0.325657608,0.314847939,0.317154482,0.34276538,0.666116932,0.352385809,0.460333456,0.365821692,0.393135412
2022,AFG,South Asia,1,0.394017785,0.307307252,0.368650775,0.324075439,0.29798866,0.35547505,0.336863805,0.260767346,0.330643264
2022,ALB,Eastern Europe & Central Asia,3,0.430707572,0.363312372,0.4598555,0.585489983,0.779668376,0.423192708,0.456724645,0.400020735,0.487371486
2022,DZA,Middle East & North Africa,2,0.470080149,0.445494432,0.354361438,0.433402695,0.754852428,0.483262572,0.551895809,0.397282454,0.486328997
2022,AGO,Sub-Saharan Africa,2,0.410233387,0.432922728,0.381476597,0.380458092,0.595710805,0.422297209,0.442906857,0.345984574,0.426498781
2022,ATG,Latin America & Caribbean,4,0.612111478,0.612469855,0.522091696,0.700976291,0.792074449,0.60704264,0.682701533,0.519479774,0.631118465
2022,ARG,Latin America & Caribbean,3,0.564294822,0.459497945,0.612972083,0.682713672,0.613171649,0.498515817,0.549364829,0.408533464,0.548633035
2022,AUS,East Asia & Pacific,4,0.813654061,0.8100588,0.798943275,0.78140295,0.873311096,0.807014636,0.74288233,0.72534659,0.794076717
2022,AUT,EU + EFTA + North America,4,0.836118824,0.800686862,0.707859515,0.843915944,0.900337457,0.809060013,0.740988824,0.782612278,0.802697465
2022,BHS,Latin America & Caribbean,4,0.59853417,0.641728822,0.496286959,0.659317297,0.737975544,0.525446414,0.583773785,0.600677609,0.605467575
2022,BGD,South Asia,2,0.376534087,0.33704747,0.406061113,0.300001547,0.629585918,0.39620801,0.369363498,0.310600511,0.390675269
2022,BRB,Latin America & Caribbean,4,0.649750825,0.697441078,0.542713152,0.735366836,0.797374718,0.61868804,0.633014955,0.586316869,0.657583309
2022,BLR,Eastern Europe & Central Asia,3,0.266557103,0.500985754,0.314101422,0.375190677,0.813611813,0.441616302,0.557826888,0.415813297,0.460712907
2022,BEL,EU + EFTA + North America,4,0.82626735,0.802215921,0.775897039,0.842399032,0.82157761,0.807007135,0.749253291,0.706077849,0.791336903
2022,BLZ,Latin America & Caribbean,2,0.463806296,0.450614329,0.441917578,0.515276575,0.705845094,0.409205439,0.5225866,0.390261021,0.487439117
2022,BEN,Sub-Saharan Africa,2,0.508776909,0.390960876,0.384724309,0.524669995,0.76482225,0.47677153,0.429591578,0.417899613,0.487277133
2022,BOL,Latin America & Caribbean,2,0.358725719,0.246583325,0.428227912,0.460193626,0.594784902,0.393939077,0.309676474,0.210375401,0.375313304
2022,BIH,Eastern Europe & Central Asia,3,0.460112875,0.422830076,0.472526661,0.598944475,0.774288255,0.490149485,0.468488481,0.47565154,0.520373981
2022,BWA,Sub-Saharan Africa,3,0.609567886,0.575990312,0.476144133,0.585735438,0.71523027,0.597393022,0.595431847,0.586391911,0.592735602
2022,BRA,Latin America & Caribbean,3,0.506078949,0.432321702,0.596009206,0.47951548,0.636457252,0.477979825,0.497959339,0.327804258,0.494265751
2022,BGR,EU + EFTA + North America,3,0.497171108,0.442967976,0.559306164,0.595876509,0.775090142,0.526466029,0.538969739,0.439396639,0.546905538
2022,BFA,Sub-Saharan Africa,1,0.556566222,0.43163448,0.480555387,0.547742749,0.512027747,0.470777438,0.451127797,0.482737974,0.491646224
2022,KHM,East Asia & Pacific,2,0.270643205,0.226805777,0.237731673,0.328919972,0.667685101,0.253127157,0.253880656,0.254727093,0.311690079
2022,CMR,Sub-Saharan Africa,2,0.368899154,0.242202709,0.322317061,0.359002968,0.48862622,0.403027771,0.400721504,0.258773889,0.355446409
2022,CAN,EU + EFTA + North America,4,0.826347722,0.824679804,0.791332865,0.81349875,0.906208425,0.809219131,0.69261937,0.735165641,0.799883964
2022,CHL,Latin America & Caribbean,4,0.714357119,0.689456246,0.700659481,0.725114122,0.670958483,0.631320371,0.622965221,0.546408265,0.662654914
